StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,check_outcome_1_1,check_outcome_2_1,check_opport_2-1_1,check_opport_2-2_1,fairineq_low_1,fairineq_low_2,fairineq_high_1,fairineq_high_2,unfair_fair_1_1,unfair_fair_2_1,important_factors_1_1,important_factors_1_2,important_factors_1_3,important_factors_1_4,important_factors_2_1,important_factors_2_2,important_factors_2_3,important_factors_2_4,check1,art_inf1,art_inf2,art_pers1,art_pers2,income_UK,educ_UK,age,gender,race,pol,citizen,feedback,SC0,RandomCompletionCode,PROLIFIC_PID,STUDY_ID,SESSION_ID,FL_29_DO,FL_11_DO,FL_13_DO,conditions_DO,manipulationcheck1_DO,manipulationcheck2-2_DO,fairness_DO,opportunity_DO,article_informative_DO,article_persuasive_DO
2026-02-12 05:32:05,2026-02-12 05:35:20,IP Address,100,195,True,2026-02-12 05:35:21,R_2i85QKl2I0QLNoh,anonymous,EN,1,Accept,,(8),(6),,,,160,55,,(5),Very Important,Very Important,Very Important,Very Important,,,,,6,,Neither informative nor not informative,Neither persuasive nor not persuasive,,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,28,Female,White,Slightly Liberal,Yes,,8,8971627,59b011eb9f80a10001e822b0,698dbd78f4d9d7f6273698f7,698dc83e25b053a475058b3d,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_persuasive|article_informative,T_fair_high,check_outcome_2,check_opport_2-1,unfair_fair_2,important_factors_1,art_inf2,art_pers1
2026-02-12 05:32:13,2026-02-12 05:35:22,IP Address,100,189,True,2026-02-12 05:35:22,R_2sb4TyZgbqSwsMX,anonymous,EN,0.8999999761581421,Accept,(9),,(3),,50,30,,,,(3),Very Important,Very Important,Somewhat Important,Somewhat Important,,,,,6,,Informative,,Somewhat persuasive,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,63,Male,White,Slightly Conservative,Yes,,8,9054954,60e18fc810d0837bef0f5873,698dbd78f4d9d7f6273698f7,698dc8481520878d1822f155,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_persuasive|article_informative,T_unfair_low,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_1,art_inf2,art_pers2
2026-02-12 05:32:35,2026-02-12 05:35:22,IP Address,100,166,True,2026-02-12 05:35:23,R_8eX17RbbRIrfLFq,anonymous,EN,1,Accept,(9),,(8),,,,200,15,(8),,,,,,Not Very Important,Not Very Important,Essential,Essential,6,Extremely informative,,Persuasive,,"£90,001–£130,000",Bachelor’s degree or equivalent first degree,54,Female,White,Moderate,Yes,,,6771510,5f8f436e4676a71879786b95,698dbd78f4d9d7f6273698f7,698dc85ff5e089ceeadae359,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_informative|article_persuasive,T_fair_high,check_outcome_1,check_opport_2-1,unfair_fair_1,important_factors_2,art_inf1,art_pers1
2026-02-12 05:31:11,2026-02-12 05:35:23,IP Address,100,251,True,2026-02-12 05:35:23,R_8n23lVbuqbyz0ea,anonymous,EN,1,Accept,"Large
(10)",,,(7),,,150,65,,(4),Somewhat Important,Somewhat Important,Very Important,Essential,,,,,6,Informative,,Persuasive,,"£25,001–£35,000",Secondary School (Completed),64,Male,White,Conservative,Yes,No,6,9954631,67364209fa9fe83464c0be80,698dbd78f4d9d7f6273698f7,698dc80656554af8e228b6bb,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_persuasive|article_informative,T_fair_high,check_outcome_1,check_opport_2-2,unfair_fair_2,important_factors_1,art_inf1,art_pers1
2026-02-12 05:26:58,2026-02-12 05:35:23,IP Address,100,505,True,2026-02-12 05:35:24,R_87yaCwaObIgSA43,anonymous,EN,1,Accept,,(8),(6),,55,25,,,(8),,Not at all Important,Not at all Important,Essential,Essential,,,,,6,,Somewhat uninformative,Somewhat unpersuasive,,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,35,Male,White,Moderate,Yes,,3,3152144,62e94c384f809b7d0831f4ea,698dbd78f4d9d7f6273698f7,698dc709f121c69264f6c547,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_persuasive|article_informative,T_fair_low,check_outcome_2,check_opport_2-1,unfair_fair_1,important_factors_1,art_inf2,art_pers1
2026-02-12 05:29:46,2026-02-12 05:35:27,IP Address,100,340,True,2026-02-12 05:35:27,R_2hL8RbaFxylhGHT,anonymous,EN,1,Accept,,(8),,(4),,,150,65,,(4),,,,,Very Important,Very Important,Very Important,Essential,6,,Somewhat informative,Somewhat persuasive,,"£90,001–£130,000",Bachelor’s degree or equivalent first degree,45,Male,White,Slightly Liberal,Yes,,,1995804,676574e0a2caa752387f1b1c,698dbd78f4d9d7f6273698f7,698dc74ae0690f9056db4b14,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_persuasive|article_informative,T_fair_high,check_outcome_2,check_opport_2-2,unfair_fair_2,important_factors_2,art_inf2,art_pers1
2026-02-12 05:28:10,2026-02-12 05:35:31,IP Address,100,441,True,2026-02-12 05:35:32,R_21YDFDNjS1srimJ,anonymous,EN,1,Accept,,"Large
(10)",(2),,,,125,90,,"Unfair
(1)",Somewhat Important,Very Important,Essential,Essential,,,,,6,,Informative,Neither persuasive nor not persuasive,,"£35,001–£60,000",Secondary School (Completed),31,Male,,Moderate,Yes,,8,7518255,5edfe8300b4b53308b653387,698dbd78f4d9d7f6273698f7,698dc7540928aa2f18983050,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_informative|article_persuasive,T_unfair_high,check_outcome_2,check_opport_2-1,unfair_fair_2,important_factors_1,art_inf2,art_pers1
2026-02-12 05:30:37,2026-02-12 05:35:32,IP Address,100,295,True,2026-02-12 05:35:32,R_8eUSxwhSDttfUC5,anonymous,EN,1,Accept,"Large
(10)",,"Likely
(10)",,,,145,70,,(3),,,,,Very Important,Very Important,Very Important,Essential,6,Somewhat informative,,Somewhat unpersuasive,,"£35,001–£60,000",Secondary School (Completed),21,Female,Black or African,Liberal,Yes,,,4081667,6724091d7f5c26d42aa4a8de,698dbd78f4d9d7f6273698f7,698dc7e6c40f8d4e6d3698a2,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_informative|article_persuasive,T_fair_high,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_2,art_inf1,art_pers1
2026-02-12 05:29:21,2026-02-12 05:35:32,IP Address,100,370,True,2026-02-12 05:35:32,R_2D6OtTlJIOX675G,anonymous,EN,1,Accept,,(6),(7),,50,30,,,,(3),Essential,Essential,Essential,Not Very Important,,,,,6,Informative,,,Persuasive,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,31,Male,Multiracial / Mixed race,Slightly Liberal,Yes,,11,1550311,695c0670de1faedbce882831,698dbd78f4d9d7f6273698f7,698dc79610d9d688997eb482,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_persuasive|article_informative,T_fair_low,check_outcome_2,check_opport_2-1,unfair_fair_2,important_factors_1,art_inf1,art_pers2
2026-02-12 05:30:54,2026-02-12 05:35:33,IP Address,100,278,True,2026-02-12 05:35:33,R_8OThtTSMOhgo05Y,anonymous,EN,1,Accept,,(7),(4),,55,25,,,(8),,,,,,Not at all Important,Somewhat Important,Somewhat Important,Essential,6,,Informative,Somewhat persuasive,,"£25,001–£35,000",Post-secondary Academic Qualification (Did not Complete Degree),33,Male,White,Conservative,Yes,,,3256508,5987bfb80e411a0001d83837,698dbd78f4d9d7f6273698f7,698dc7f8dcda40d6112587f1,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_informative|article_persuasive,T_fair_low,check_outcome_2,check_opport_2-1,unfair_fair_1,important_factors_2,art_inf2,art_pers1
2026-02-12 05:32:43,2026-02-12 05:35:35,IP Address,100,171,True,2026-02-12 05:35:35,R_2otjG8HXNYrGPpn,anonymous,EN,1,Accept,"Large
(10)",,,(2),,,125,90,,(4),Very Important,Very Important,Somewhat Important,Somewhat Important,,,,,6,Informative,,Persuasive,,"£90,001–£130,000",Bachelor’s degree or equivalent first degree,35,Male,White,Slightly Liberal,Yes,,8,1910730,611218c29a454f84484df681,698dbd78f4d9d7f6273698f7,698dc8664f831b8e4887ac5d,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_informative|article_persuasive,T_fair_high,check_outcome_1,check_opport_2-2,unfair_fair_2,important_factors_1,art_inf1,art_pers1
2026-02-12 05:30:09,2026-02-12 05:35:35,IP Address,100,325,True,2026-02-12 05:35:35,R_85znq2MInwjizLv,anonymous,EN,1,Accept,(8),,(4),,55,25,,,(3),,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,,,,,6,,Somewhat uninformative,Somewhat unpersuasive,,"£60,001–£90,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",65,Female,White,Liberal,Yes,"Distribution of wealth can't be fair, whatever system is in place",6,8535226,60147f790be39349d775e4f2,698dbd78f4d9d7f6273698f7,698dc78c405f2373c1c90312,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_informative|article_persuasive,T_fair_low,check_outcome_1,check_opport_2-1,unfair_fair_1,important_factors_1,art_inf2,art_pers1
2026-02-12 05:32:30,2026-02-12 05:35:36,IP Address,100,185,True,2026-02-12 05:35:36,R_2im1Qw8CnJPgQwl,anonymous,EN,1,Accept,(7),,(3),,55,25,,,,"Unfair
(1)",,,,,Very Important,Very Important,Essential,Essential,6,,Extremely informative,,Somewhat persuasive,"£25,001–£35,000",Secondary School (Completed),27,Female,White,Extremely Liberal,Yes,,,9949337,673b7de4a2e905d7e456db70,698dbd78f4d9d7f6273698f7,698dc7fb828f4772138927d1,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_informative|article_persuasive,T_fair_low,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_2,art_inf2,art_pers2
2026-02-12 05:32:31,2026-02-12 05:35:37,IP Address,100,185,True,2026-02-12 05:35:37,R_8OMMOiYujLS32as,anonymous,EN,1,Accept,(9),,,(3),,,140,75,(2),,Very Important,Very Important,Very Important,Essential,,,,,6,,Extremely informative,,Persuasive,"£20,001–£25,000",Bachelor’s degree or equivalent first degree,21,Male,Multiracial / Mixed race,Moderate,Yes,,8,5049058,677bf069c64e31606c2bd260,698dbd78f4d9d7f6273698f7,698dc85a4ff6d30f13dcc343,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_persuasive|article_informative,T_unfair_high,check_outcome_1,check_opport_2-2,unfair_fair_1,important_factors_1,art_inf2,art_pers2
2026-02-12 05:28:00,2026-02-12 05:35:41,IP Address,100,460,True,2026-02-12 05:35:41,R_2q1IRwzaJRrtMW8,anonymous,EN,1,Accept,(9),,(3),,,,160,55,(4),,Somewhat Important,Somewhat Important,Essential,Essential,,,,,6,,Somewhat informative,,Neither persuasive nor not persuasive,"£25,001–£35,000",Post-secondary Vocational or Technical Training,31,Male,White,Slightly Liberal,Yes,,7,7922866,5e2df53ff420f03dee6a87b7,698dbd78f4d9d7f6273698f7,698dc74b028bfdc4670dace9,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_informative|article_persuasive,T_fair_high,check_outcome_1,check_opport_2-1,unfair_fair_1,important_factors_1,art_inf2,art_pers2
2026-02-12 05:31:48,2026-02-12 05:35:41,IP Address,100,233,True,2026-02-12 05:35:42,R_8vdZqOrDIrDpNbL,anonymous,EN,1,Accept,(8),,(5),,50,30,,,,(5),,,,,Not Very Important,Somewhat Important,Essential,Essential,6,Informative,,Neither persuasive nor not persuasive,,"£60,001–£90,000",Post-secondary Vocational or Technical Training,53,Male,White,Slightly Conservative,Yes,,,2732073,5ebbc0b64fa5d7198e40eb2b,698dbd78f4d9d7f6273698f7,698dc82c3b28830dfb3d55d4,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_persuasive|article_informative,T_unfair_low,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_2,art_inf1,art_pers1
2026-02-12 05:31:58,2026-02-12 05:35:44,IP Address,100,225,True,2026-02-12 05:35:44,R_2YxhkAY0cWWvrvX,anonymous,EN,1,Accept,,(6),(3),,,,145,70,,(4),Somewhat Important,Not Very Important,Essential,Essential,,,,,6,,Somewhat informative,,Somewhat unpersuasive,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,55,Male,White,Slightly Conservative,Yes,,6,1307154,59d38d62323bd80001e200bc,698dbd78f4d9d7f6273698f7,698dc83a75162948cabbe5fc,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_informative|article_persuasive,T_fair_high,check_outcome_2,check_opport_2-1,unfair_fair_2,important_factors_1,art_inf2,art_pers2
2026-02-12 05:33:07,2026-02-12 05:35:46,IP Address,100,158,True,2026-02-12 05:35:46,R_2daH3ZjNiZX9Yza,anonymous,EN,1,Accept,(7),,(7),,,,185,30,(7),,,,,,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,6,Somewhat informative,,Persuasive,,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,38,Female,White,Slightly Liberal,Yes,,,7201452,5641193817bdbe00122a0f23,698dbd78f4d9d7f6273698f7,698dc87a91c0f81d5d3fda1c,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_informative|article_persuasive,T_fair_high,check_outcome_1,check_opport_2-1,unfair_fair_1,important_factors_2,art_inf1,art_pers1
2026-02-12 05:33:01,2026-02-12 05:35:46,IP Address,100,164,True,2026-02-12 05:35:46,R_82V5lbO5b2SQCek,anonymous,EN,0.8999999761581421,Accept,"Large
(10)",,(2),,,,100,115,(4),,Somewhat Important,Somewhat Important,Very Important,Essential,,,,,6,,Informative,,Somewhat persuasive,"£90,001–£130,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",58,Male,White,Slightly Conservative,Yes,Very interesting.,6,7595721,5aa04de4dbdb470001ef1dd5,698dbd78f4d9d7f6273698f7,698dc864f811d742c4e9b44a,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_persuasive|article_informative,T_fair_high,check_outcome_1,check_opport_2-1,unfair_fair_1,important_factors_1,art_inf2,art_pers2
2026-02-12 05:31:28,2026-02-12 05:35:47,IP Address,100,258,True,2026-02-12 05:35:47,R_2HjWQGLvySthDYk,anonymous,EN,1,Accept,,"Large
(10)",,"Unlikely
(1)",,,108,107,,"Unfair
(1)",Very Important,Very Important,Not Very Important,Not Very Important,,,,,6,Somewhat informative,,,Neither persuasive nor not persuasive,"£10,001–£15,000",Bachelor’s degree or equivalent first degree,33,Non-binary / third gender,White,Extremely Liberal,Yes,,8,5951692,5ea4621fc5dd5201c70071f1,698dbd78f4d9d7f6273698f7,698dc7fa9e4605bbfdb0dc55,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_persuasive|article_informative,T_unfair_high,check_outcome_2,check_opport_2-2,unfair_fair_2,important_factors_1,art_inf1,art_pers2
2026-02-12 05:31:56,2026-02-12 05:35:48,IP Address,100,232,True,2026-02-12 05:35:49,R_2IsFEvHacOnbCzo,anonymous,EN,0.8999999761581421,Accept,,"Large
(10)",,(3),,,110,105,"Unfair
(1)",,,,,,Not at all Important,Somewhat Important,Very Important,Very Important,6,Informative,,Persuasive,,"£35,001–£60,000",Post-secondary Academic Qualification (Did not Complete Degree),61,Male,White,Slightly Liberal,Yes,,,4420032,5fd4d10b2f970406fe63ad96,698dbd78f4d9d7f6273698f7,698dc81a83d134ab0721250e,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_persuasive|article_informative,T_unfair_high,check_outcome_2,check_opport_2-2,unfair_fair_1,important_factors_2,art_inf1,art_pers1
2026-02-12 05:31:14,2026-02-12 05:35:51,IP Address,100,276,True,2026-02-12 05:35:51,R_2CuyaJBtQUUUJj3,anonymous,EN,1,Accept,,(9),,(4),,,130,85,,(2),,,,,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,6,Somewhat informative,,Somewhat unpersuasive,,"£20,001–£25,000",Bachelor’s degree or equivalent first degree,51,Male,White,Liberal,Yes,,,6183556,5a4d194c87c6f8000137d680,698dbd78f4d9d7f6273698f7,698dc80d3eec43d496609755,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_persuasive|article_informative,T_fair_high,check_outcome_2,check_opport_2-2,unfair_fair_2,important_factors_2,art_inf1,art_pers1
2026-02-12 05:33:48,2026-02-12 05:35:54,IP Address,100,125,True,2026-02-12 05:35:54,R_2Nyxokqas1gSImo,anonymous,EN,1,Accept,,(9),,(3),50,30,,,,"Unfair
(1)",,,,,Somewhat Important,Somewhat Important,Essential,Essential,6,,,Not persuasive,,"£60,001–£90,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",46,Female,White,Extremely Liberal,Yes,,,1889841,60eb7a4e37a7b08a26f2e8ef,698dbd78f4d9d7f6273698f7,698dc8a6a932845c468b4c80,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_persuasive|article_informative,T_fair_low,check_outcome_2,check_opport_2-2,unfair_fair_2,important_factors_2,art_inf2,art_pers1
2026-02-12 05:30:53,2026-02-12 05:35:55,IP Address,100,302,True,2026-02-12 05:35:56,R_2QcNkhqsWyNHL7w,anonymous,EN,1,Accept,"Large
(10)",,(8),,,,125,90,,(6),,,,,Not Very Important,Somewhat Important,Very Important,Very Important,6,,Informative,Somewhat unpersuasive,,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,51,Male,White,Extremely Liberal,Yes,Thank you.,,6604811,5b681788ca518a0001c7a755,698dbd78f4d9d7f6273698f7,698dc7f8f32952870d3698d4,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_persuasive|article_informative,T_fair_high,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_2,art_inf2,art_pers1
2026-02-12 05:31:10,2026-02-12 05:35:56,IP Address,100,286,True,2026-02-12 05:35:57,R_2itPTpjrLlfCYCd,anonymous,EN,1,Accept,,(9),,(8),62,18,,,(7),,,,,,Not Very Important,Somewhat Important,Very Important,Essential,6,Informative,,,Somewhat persuasive,"£35,001–£60,000",Post-secondary Vocational or Technical Training,58,Female,White,Moderate,Yes,,,9352189,6642118a0b426e4d853bef52,698dbd78f4d9d7f6273698f7,698dc804a28f6e3ea009f259,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_persuasive|article_informative,T_fair_low,check_outcome_2,check_opport_2-2,unfair_fair_1,important_factors_2,art_inf1,art_pers2
2026-02-12 05:30:47,2026-02-12 05:35:57,IP Address,100,310,True,2026-02-12 05:35:58,R_8rkbaK8rr1ayT2Q,anonymous,EN,1,Accept,(8),,,(3),,,140,75,,(3),,,,,Somewhat Important,Somewhat Important,Very Important,Very Important,6,Informative,,Somewhat persuasive,,"£90,001–£130,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",25,Female,White,Moderate,Yes,,,9050818,5da09f733c3367001a72dec6,698dbd78f4d9d7f6273698f7,698dc7f37be309cad155facf,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_informative|article_persuasive,T_fair_high,check_outcome_1,check_opport_2-2,unfair_fair_2,important_factors_2,art_inf1,art_pers1
2026-02-12 05:33:06,2026-02-12 05:35:58,IP Address,100,171,True,2026-02-12 05:35:58,R_8V3l2sFnF0xFQhw,anonymous,EN,0.800000011920929,Accept,(8),,(4),,55,25,,,,(5),Very Important,Very Important,Very Important,Very Important,,,,,6,Informative,,Neither persuasive nor not persuasive,,"£35,001–£60,000",Post-secondary Vocational or Technical Training,35,Male,White,Slightly Liberal,Yes,Interesting survey - thank you.,8,2497742,663dac3281ea722ce5c1e8f2,698dbd78f4d9d7f6273698f7,698dc87b8c49fcbdafa33ad0,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_persuasive|article_informative,T_fair_low,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_1,art_inf1,art_pers1
2026-02-12 05:31:34,2026-02-12 05:35:59,IP Address,100,264,True,2026-02-12 05:35:59,R_8tg71D6mBBiFcQt,anonymous,EN,1,Accept,(7),,(5),,55,25,,,,(5),,,,,Somewhat Important,Very Important,Essential,Essential,6,Informative,,Somewhat persuasive,,"£25,001–£35,000",Bachelor’s degree or equivalent first degree,37,Female,White,Slightly Conservative,Yes,,,8802195,5c7ccbfe371d1d0015bcabc0,698dbd78f4d9d7f6273698f7,698dc820cf1d26c34d317bb1,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_informative|article_persuasive,T_unfair_low,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_2,art_inf1,art_pers1
2026-02-12 05:32:13,2026-02-12 05:36:03,IP Address,100,229,True,2026-02-12 05:36:03,R_2bTJmbj862Usylj,anonymous,EN,0.800000011920929,Accept,,"Large
(10)",,(2),,,135,80,,(2),Very Important,Very Important,Very Important,Somewhat Important,,,,,6,,Somewhat informative,,Somewhat persuasive,"£25,001–£35,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",55,Female,White,Slightly Liberal,Yes,,8,7972665,66b27d1addb6c513d4d783cb,698dbd78f4d9d7f6273698f7,698dc847fbca7a9f9528a8af,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_informative|article_persuasive,T_unfair_high,check_outcome_2,check_opport_2-2,unfair_fair_2,important_factors_1,art_inf2,art_pers2
2026-02-12 05:32:08,2026-02-12 05:36:06,IP Address,100,237,True,2026-02-12 05:36:06,R_2ZhBzC4JVDza0Ex,anonymous,EN,0.800000011920929,Accept,,(9),(4),,50,30,,,(2),,Very Important,Somewhat Important,Very Important,Essential,,,,,6,Somewhat uninformative,,,Not persuasive at all,"£15,001–£20,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",68,Female,White,Extremely Liberal,No,"None, but good luck with your research ",7,8605349,5827634ea80bf4000199994b,698dbd78f4d9d7f6273698f7,698dc83bd851d0665c8d69dd,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_persuasive|article_informative,T_fair_low,check_outcome_2,check_opport_2-1,unfair_fair_1,important_factors_1,art_inf1,art_pers2
